"identifier","dbms","schema","operator","type","killed","time","generator"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",23,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnR","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",11,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","EQUIVALENT","false",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","DUPLICATE","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnR","NORMAL","false",22,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",70,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",21,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"k7is9semrtzaie8qouta","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCNullifier","NORMAL","true",28,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCNullifier","NORMAL","true",24,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",23,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",22,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",22,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",21,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",11,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",18,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",44,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",18,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","NNCR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","EQUIVALENT","false",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",20,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","DUPLICATE","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnA","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnR","NORMAL","false",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnR","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","DUPLICATE","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"nekffqz4tddxlquilzpi","SQLite","BrowserCookies","UCColumnE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCNullifier","NORMAL","true",28,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCNullifier","NORMAL","true",24,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",24,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",25,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",24,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",23,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",23,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",28,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","false",23,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",18,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",22,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",21,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","CCRelationalExpressionOperatorE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",11,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairR","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","NORMAL","true",17,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","FKCColumnPairE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",21,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnA","NORMAL","true",20,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnR","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnR","NORMAL","true",20,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",10,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","IMPAIRED","true",9,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",19,"avs"
"roi2fb6ggggaf3ndgsag","SQLite","BrowserCookies","PKCColumnE","NORMAL","true",20,"avs"
